2020-12-01 14:18:07,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.03,0,0,2020-12-01 14:18:06,0,0.02,0,0,2020-12-01 14:18:06,0,3
2020-12-01 14:18:12,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.1,0,0,2020-12-01 14:18:06,4,0.12,0,0,2020-12-01 14:18:06,4,0
2020-12-01 14:18:17,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.12,0,0,2020-12-01 14:18:06,9,0.15,0,0,2020-12-01 14:18:06,9,0
2020-12-01 14:18:22,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.17,0,0,2020-12-01 14:18:06,14,0.12,0,0,2020-12-01 14:18:06,14,0
2020-12-01 14:18:26,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.17,0,0,2020-12-01 14:18:06,19,0.17,0,0,2020-12-01 14:18:06,19,0
2020-12-01 14:18:31,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.1,0,0,2020-12-01 14:18:06,24,0.17,0,0,2020-12-01 14:18:06,24,0
2020-12-01 14:18:36,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.13,0,0,2020-12-01 14:18:06,29,0.12,0,0,2020-12-01 14:18:06,29,0
2020-12-01 14:18:41,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.13,0,0,2020-12-01 14:18:06,34,0.12,0,0,2020-12-01 14:18:06,34,0
2020-12-01 14:18:46,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.02,0,0,2020-12-01 14:18:06,39,0.19,0,0,2020-12-01 14:18:06,39,0
2020-12-01 14:18:51,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.05,0,0,2020-12-01 14:18:06,44,0.15,0,0,2020-12-01 14:18:06,44,0
2020-12-01 14:18:56,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.11,0,0,2020-12-01 14:18:06,49,0.19,0,0,2020-12-01 14:18:06,49,0
2020-12-01 14:19:01,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.13,0,0,2020-12-01 14:18:06,54,0.15,0,0,2020-12-01 14:18:06,54,0
2020-12-01 14:19:06,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.17,0,0,2020-12-01 14:18:06,59,0.19,0,0,2020-12-01 14:18:06,59,0
2020-12-01 14:19:11,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.12,0,0,2020-12-01 14:18:06,64,0.13,0,0,2020-12-01 14:18:06,64,0
2020-12-01 14:19:16,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.11,0,0,2020-12-01 14:18:06,69,0.15,0,0,2020-12-01 14:18:06,69,0
2020-12-01 14:19:21,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.15,0,0,2020-12-01 14:18:06,74,0.19,0,0,2020-12-01 14:18:06,74,0
2020-12-01 14:19:26,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.13,0,0,2020-12-01 14:18:06,79,0.17,0,0,2020-12-01 14:18:06,79,0
2020-12-01 14:19:31,70:B3:D5:FE:4C:E5,2020-12-01 14:18:06,TREADFAIL,0.0,0.0,0.17,0,0,2020-12-01 14:18:06,84,0.1,0,0,2020-12-01 14:18:06,84,0
